date,port_name,country,port_type,waiting_days_at_anchorage,waiting_days_at_berth,turn_around_time_days,berth_occupancy_pct,vessels_at_anchorage,source_note
2016-07-24,Maputo (Matola),Mozambique,Loading,0.12,0.16,6.27,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-23,Maputo (Matola),Mozambique,Loading,0.12,0.19,6.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-22,Maputo (Matola),Mozambique,Loading,0.15,0.21,6.36,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-21,Maputo (Matola),Mozambique,Loading,0.15,0.24,6.39,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-20,Maputo (Matola),Mozambique,Loading,0.14,0.18,6.32,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-19,Maputo (Matola),Mozambique,Loading,0.13,0.21,6.35,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-18,Maputo (Matola),Mozambique,Loading,0.1,0.13,6.23,67,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-17,Maputo (Matola),Mozambique,Loading,0.15,0.2,6.35,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-16,Maputo (Matola),Mozambique,Loading,0.12,0.19,6.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-15,Maputo (Matola),Mozambique,Loading,0.15,0.25,6.4,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-14,Maputo (Matola),Mozambique,Loading,0.11,0.16,6.27,68,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-13,Maputo (Matola),Mozambique,Loading,0.14,0.19,6.33,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-12,Maputo (Matola),Mozambique,Loading,0.14,0.21,6.35,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-11,Maputo (Matola),Mozambique,Loading,0.15,0.21,6.36,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-10,Maputo (Matola),Mozambique,Loading,0.11,0.19,6.3,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-09,Maputo (Matola),Mozambique,Loading,0.12,0.19,6.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-08,Maputo (Matola),Mozambique,Loading,0.14,0.18,6.32,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-07,Maputo (Matola),Mozambique,Loading,0.14,0.26,6.4,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-06,Maputo (Matola),Mozambique,Loading,0.1,0.18,6.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-05,Maputo (Matola),Mozambique,Loading,0.14,0.21,6.35,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-04,Maputo (Matola),Mozambique,Loading,0.13,0.19,6.32,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-03,Maputo (Matola),Mozambique,Loading,0.13,0.24,6.37,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-02,Maputo (Matola),Mozambique,Loading,0.12,0.19,6.31,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-07-01,Maputo (Matola),Mozambique,Loading,0.12,0.16,6.28,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-30,Maputo (Matola),Mozambique,Loading,0.13,0.21,6.34,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-29,Maputo (Matola),Mozambique,Loading,0.13,0.22,6.35,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-28,Maputo (Matola),Mozambique,Loading,0.14,0.2,6.35,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-27,Maputo (Matola),Mozambique,Loading,0.1,0.18,6.29,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-26,Maputo (Matola),Mozambique,Loading,0.14,0.18,6.32,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-25,Maputo (Matola),Mozambique,Loading,0.16,0.21,6.37,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-24,Maputo (Matola),Mozambique,Loading,0.13,0.18,6.3,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-23,Maputo (Matola),Mozambique,Loading,0.15,0.23,6.38,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-22,Maputo (Matola),Mozambique,Loading,0.12,0.2,6.32,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-21,Maputo (Matola),Mozambique,Loading,0.14,0.21,6.35,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-20,Maputo (Matola),Mozambique,Loading,0.14,0.26,6.4,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-19,Maputo (Matola),Mozambique,Loading,0.14,0.22,6.36,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-18,Maputo (Matola),Mozambique,Loading,0.11,0.18,6.29,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-17,Maputo (Matola),Mozambique,Loading,0.12,0.16,6.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-16,Maputo (Matola),Mozambique,Loading,0.16,0.23,6.4,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-15,Maputo (Matola),Mozambique,Loading,0.14,0.25,6.38,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-14,Maputo (Matola),Mozambique,Loading,0.14,0.18,6.33,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-13,Maputo (Matola),Mozambique,Loading,0.11,0.18,6.29,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-12,Maputo (Matola),Mozambique,Loading,0.12,0.16,6.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-11,Maputo (Matola),Mozambique,Loading,0.11,0.18,6.29,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-10,Maputo (Matola),Mozambique,Loading,0.12,0.16,6.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-09,Maputo (Matola),Mozambique,Loading,0.16,0.22,6.38,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-08,Maputo (Matola),Mozambique,Loading,0.13,0.21,6.34,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-07,Maputo (Matola),Mozambique,Loading,0.14,0.21,6.35,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-06,Maputo (Matola),Mozambique,Loading,0.13,0.22,6.35,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-05,Maputo (Matola),Mozambique,Loading,0.12,0.22,6.33,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-04,Maputo (Matola),Mozambique,Loading,0.14,0.22,6.36,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-03,Maputo (Matola),Mozambique,Loading,0.15,0.21,6.36,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-02,Maputo (Matola),Mozambique,Loading,0.11,0.15,6.26,68,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-06-01,Maputo (Matola),Mozambique,Loading,0.13,0.2,6.33,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-31,Maputo (Matola),Mozambique,Loading,0.13,0.23,6.36,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-30,Maputo (Matola),Mozambique,Loading,0.16,0.25,6.41,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-29,Maputo (Matola),Mozambique,Loading,0.12,0.2,6.33,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-28,Maputo (Matola),Mozambique,Loading,0.12,0.17,6.29,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-27,Maputo (Matola),Mozambique,Loading,0.14,0.22,6.36,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-26,Maputo (Matola),Mozambique,Loading,0.18,0.23,6.41,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-25,Maputo (Matola),Mozambique,Loading,0.13,0.2,6.33,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-24,Maputo (Matola),Mozambique,Loading,0.11,0.17,6.29,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-23,Maputo (Matola),Mozambique,Loading,0.12,0.19,6.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-22,Maputo (Matola),Mozambique,Loading,0.09,0.15,6.25,68,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-21,Maputo (Matola),Mozambique,Loading,0.13,0.21,6.33,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-20,Maputo (Matola),Mozambique,Loading,0.13,0.17,6.29,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-19,Maputo (Matola),Mozambique,Loading,0.13,0.24,6.37,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-18,Maputo (Matola),Mozambique,Loading,0.1,0.16,6.26,68,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-17,Maputo (Matola),Mozambique,Loading,0.13,0.19,6.32,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-16,Maputo (Matola),Mozambique,Loading,0.13,0.18,6.3,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-15,Maputo (Matola),Mozambique,Loading,0.14,0.19,6.33,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-14,Maputo (Matola),Mozambique,Loading,0.13,0.25,6.38,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-13,Maputo (Matola),Mozambique,Loading,0.13,0.17,6.3,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-12,Maputo (Matola),Mozambique,Loading,0.13,0.17,6.3,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-11,Maputo (Matola),Mozambique,Loading,0.13,0.17,6.3,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-10,Maputo (Matola),Mozambique,Loading,0.13,0.19,6.33,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-09,Maputo (Matola),Mozambique,Loading,0.11,0.16,6.27,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-08,Maputo (Matola),Mozambique,Loading,0.14,0.19,6.33,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-07,Maputo (Matola),Mozambique,Loading,0.16,0.2,6.37,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-06,Maputo (Matola),Mozambique,Loading,0.13,0.17,6.3,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-05,Maputo (Matola),Mozambique,Loading,0.11,0.16,6.26,68,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-04,Maputo (Matola),Mozambique,Loading,0.13,0.17,6.3,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-03,Maputo (Matola),Mozambique,Loading,0.15,0.19,6.33,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-02,Maputo (Matola),Mozambique,Loading,0.13,0.19,6.33,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-05-01,Maputo (Matola),Mozambique,Loading,0.16,0.22,6.38,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-30,Maputo (Matola),Mozambique,Loading,0.2,0.24,6.44,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-29,Maputo (Matola),Mozambique,Loading,0.15,0.19,6.34,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-28,Maputo (Matola),Mozambique,Loading,0.16,0.26,6.42,74,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-27,Maputo (Matola),Mozambique,Loading,0.12,0.22,6.34,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-26,Maputo (Matola),Mozambique,Loading,0.19,0.29,6.48,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-25,Maputo (Matola),Mozambique,Loading,0.17,0.23,6.39,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-24,Maputo (Matola),Mozambique,Loading,0.16,0.21,6.37,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-23,Maputo (Matola),Mozambique,Loading,0.14,0.2,6.34,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-22,Maputo (Matola),Mozambique,Loading,0.16,0.24,6.4,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-21,Maputo (Matola),Mozambique,Loading,0.13,0.24,6.37,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-20,Maputo (Matola),Mozambique,Loading,0.15,0.28,6.43,74,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-19,Maputo (Matola),Mozambique,Loading,0.18,0.26,6.44,74,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-18,Maputo (Matola),Mozambique,Loading,0.2,0.24,6.44,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-17,Maputo (Matola),Mozambique,Loading,0.12,0.19,6.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-16,Maputo (Matola),Mozambique,Loading,0.16,0.23,6.39,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-15,Maputo (Matola),Mozambique,Loading,0.15,0.22,6.38,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-14,Maputo (Matola),Mozambique,Loading,0.14,0.26,6.4,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-13,Maputo (Matola),Mozambique,Loading,0.16,0.21,6.37,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-12,Maputo (Matola),Mozambique,Loading,0.17,0.25,6.41,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-11,Maputo (Matola),Mozambique,Loading,0.18,0.24,6.43,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-10,Maputo (Matola),Mozambique,Loading,0.15,0.2,6.36,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-09,Maputo (Matola),Mozambique,Loading,0.15,0.25,6.4,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-08,Maputo (Matola),Mozambique,Loading,0.14,0.19,6.32,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-07,Maputo (Matola),Mozambique,Loading,0.17,0.21,6.38,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-06,Maputo (Matola),Mozambique,Loading,0.15,0.2,6.35,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-05,Maputo (Matola),Mozambique,Loading,0.14,0.2,6.34,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-04,Maputo (Matola),Mozambique,Loading,0.16,0.2,6.36,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-03,Maputo (Matola),Mozambique,Loading,0.2,0.26,6.46,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-02,Maputo (Matola),Mozambique,Loading,0.13,0.22,6.35,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-04-01,Maputo (Matola),Mozambique,Loading,0.21,0.26,6.47,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-31,Maputo (Matola),Mozambique,Loading,0.26,0.37,6.63,81,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-30,Maputo (Matola),Mozambique,Loading,0.21,0.26,6.47,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-29,Maputo (Matola),Mozambique,Loading,0.2,0.27,6.47,75,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-28,Maputo (Matola),Mozambique,Loading,0.25,0.31,6.56,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-27,Maputo (Matola),Mozambique,Loading,0.23,0.36,6.59,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-26,Maputo (Matola),Mozambique,Loading,0.32,0.39,6.71,83,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-25,Maputo (Matola),Mozambique,Loading,0.23,0.34,6.57,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-24,Maputo (Matola),Mozambique,Loading,0.22,0.36,6.58,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-23,Maputo (Matola),Mozambique,Loading,0.26,0.33,6.59,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-22,Maputo (Matola),Mozambique,Loading,0.18,0.29,6.48,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-21,Maputo (Matola),Mozambique,Loading,0.2,0.34,6.54,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-20,Maputo (Matola),Mozambique,Loading,0.28,0.4,6.68,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-19,Maputo (Matola),Mozambique,Loading,0.21,0.27,6.49,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-18,Maputo (Matola),Mozambique,Loading,0.2,0.26,6.46,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-17,Maputo (Matola),Mozambique,Loading,0.2,0.3,6.5,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-16,Maputo (Matola),Mozambique,Loading,0.21,0.27,6.48,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-15,Maputo (Matola),Mozambique,Loading,0.28,0.39,6.68,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-14,Maputo (Matola),Mozambique,Loading,0.22,0.34,6.56,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-13,Maputo (Matola),Mozambique,Loading,0.23,0.38,6.61,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-12,Maputo (Matola),Mozambique,Loading,0.22,0.28,6.5,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-11,Maputo (Matola),Mozambique,Loading,0.2,0.26,6.47,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-10,Maputo (Matola),Mozambique,Loading,0.18,0.31,6.49,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-09,Maputo (Matola),Mozambique,Loading,0.18,0.27,6.45,74,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-08,Maputo (Matola),Mozambique,Loading,0.23,0.3,6.53,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-07,Maputo (Matola),Mozambique,Loading,0.2,0.32,6.52,77,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-06,Maputo (Matola),Mozambique,Loading,0.3,0.37,6.67,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-05,Maputo (Matola),Mozambique,Loading,0.23,0.37,6.6,80,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-04,Maputo (Matola),Mozambique,Loading,0.25,0.33,6.58,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-03,Maputo (Matola),Mozambique,Loading,0.19,0.36,6.55,78,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-02,Maputo (Matola),Mozambique,Loading,0.21,0.39,6.59,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-03-01,Maputo (Matola),Mozambique,Loading,0.18,0.34,6.52,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-02-29,Maputo (Matola),Mozambique,Loading,0.22,0.37,6.59,79,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-02-28,Maputo (Matola),Mozambique,Loading,0.24,0.31,6.55,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-02-27,Maputo (Matola),Mozambique,Loading,0.29,0.45,6.74,84,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-02-26,Maputo (Matola),Mozambique,Loading,0.22,0.38,6.6,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-02-25,Maputo (Matola),Mozambique,Loading,0.17,0.3,6.47,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-02-24,Maputo (Matola),Mozambique,Loading,0.21,0.35,6.55,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-02-23,Maputo (Matola),Mozambique,Loading,0.15,0.27,6.42,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-02-22,Maputo (Matola),Mozambique,Loading,0.16,0.29,6.45,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-02-21,Maputo (Matola),Mozambique,Loading,0.27,0.37,6.64,81,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-02-20,Maputo (Matola),Mozambique,Loading,0.23,0.33,6.56,78,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-02-19,Maputo (Matola),Mozambique,Loading,0.23,0.34,6.57,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2016-02-18,Maputo (Matola),Mozambique,Loading,0.26,0.4,6.66,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
